station_index,point_index,x_m,z_m,half_breadth_m
59,13,0.3394003727664708,-0.008075266402368293,0.08869784184727153
59,14,0.3394003727664708,-0.009233840669409205,0.08784808909257179
59,15,0.3394003727664708,-0.010439750270660613,0.08683638524810869
59,16,0.3394003727664708,-0.011685560372425166,0.0856505551968064
59,17,0.3394003727664708,-0.012963590141151586,0.08427969792528518
59,18,0.3394003727664708,-0.014265960098327654,0.08271432437988951
59,19,0.3394003727664708,-0.01558464070008542,0.0809464670374478
59,20,0.3394003727664708,-0.01691150184200925,0.07896976323806544
59,21,0.3394003727664708,-0.018238362983933082,0.07677951440008746
59,22,0.3394003727664708,-0.019557043585690846,0.07437272319129457
59,23,0.3394003727664708,-0.020859413542866915,0.0717481106061885
59,24,0.3394003727664708,-0.02213744331159334,0.06890611472787925
59,25,0.3394003727664708,-0.02338325341335789,0.0658488727558666
59,26,0.3394003727664708,-0.0245891630146093,0.06258018766984483
59,27,0.3394003727664708,-0.025747737281650213,0.059105480677240474
59,28,0.3394003727664708,-0.026851833218859283,0.05543173035088506
59,29,0.3394003727664708,-0.027894643707634465,0.051567399081523586
59,30,0.3394003727664708,-0.028869739474542785,0.047522347103726485
59,31,0.3394003727664708,-0.029771108729929,0.043307733816896114
59,32,0.3394003727664708,-0.030593194232597966,0.038935905241270066
59,33,0.3394003727664708,-0.031330927552054556,0.034420264849373376
59,34,0.3394003727664708,-0.031979760317063094,0.02977512183443399
59,35,0.3394003727664708,-0.03253569225786852,0.025015503925263347
59,36,0.3394003727664708,-0.032995295869189645,0.02015690482150755
59,37,0.3394003727664708,-0.03335573754192895,0.015214887811100603
59,38,0.3394003727664708,-0.033614795033314986,0.010204295087510118
59,39,0.3394003727664708,-0.033770871167768,0.0051369238592161755
59,40,0.3394003727664708,-0.033823003684018506,0.0
60,0,0.35355339059327373,-0.0,0.08619183173595972
60,1,0.35355339059327373,-4.843283209748226e-05,0.08619165521064237
60,2,0.35355339059327373,-0.0001934327238744956,0.08618931466643436
60,3,0.35355339059327373,-0.0004341057027808812,0.0861799570711355
60,4,0.35355339059327373,-0.0007689679398697907,0.0861562524675676
60,5,0.35355339059327373,-0.0011959548980965786,0.08610877144970552
60,6,0.35355339059327373,-0.0017124340608762048,0.08602634354362179
60,7,0.35355339059327373,-0.002315221162423384,0.08589641657130605
60,8,0.35355339059327373,-0.003000599819810027,0.08570541587317322
60,9,0.35355339059327373,-0.0037643444457018125,0.08543909703595332
60,10,0.35355339059327373,-0.004601746300509257,0.08508288488513419
60,11,0.35355339059327373,-0.005507642523333101,0.08462219228907865
60,12,0.35355339059327373,-0.00647644796271857,0.08404271377975181
60,13,0.35355339059327373,-0.0075021896109713545,0.08333069062880236
60,14,0.35355339059327373,-0.008578543429736265,0.08247314555985115
60,15,0.35355339059327373,-0.00969887333979665,0.08145808658990274
60,16,0.35355339059327373,-0.010856272134709488,0.08027468051959413
60,17,0.35355339059327373,-0.012043604066029986,0.07891339733186213
60,18,0.35355339059327373,-0.013253548837573624,0.07736612724170128
60,19,0.35355339059327373,-0.014478646737476366,0.07562627241196769
60,20,0.35355339059327373,-0.01571134462979892,0.07368881546231855
60,21,0.35355339059327373,-0.016944042522121477,0.07155036689878984
60,22,0.35355339059327373,-0.01816914042202422,0.06920919352280848
60,23,0.35355339059327373,-0.019379085193567857,0.06666522977628199
60,24,0.35355339059327373,-0.020566417124888357,0.0639200738732177
60,25,0.35355339059327373,-0.021723815919801194,0.06097697048319558
60,26,0.35355339059327373,-0.022844145829861582,0.057840781691920924
60,27,0.35355339059327373,-0.02392049964862649,0.054517947996593735
60,28,0.35355339059327373,-0.024946241296879272,0.05101644123774553
60,29,0.35355339059327373,-0.025915046736264744,0.04734571168785124
60,30,0.35355339059327373,-0.026820942959088587,0.04351663212387367
60,31,0.35355339059327373,-0.027658344813896032,0.03954144282246998
60,32,0.35355339059327373,-0.02842208943978782,0.035433703470276426
60,33,0.35355339059327373,-0.02910746809717446,0.031208261917801707
60,34,0.35355339059327373,-0.02971025519872164,0.026881257702502572
60,35,0.35355339059327373,-0.030226734361501268,0.02247019586586458
60,36,0.35355339059327373,-0.03065372131972806,0.017994169691180492
60,37,0.35355339059327373,-0.030988583556816964,0.013474433285475623
60,38,0.35355339059327373,-0.03122925653572335,0.008935956236856182
60,39,0.35355339059327373,-0.031374256427500365,0.004412801414271586
60,40,0.35355339059327373,-0.03142268925959785,0.0
61,0,0.3671612547178428,-0.0,0.08084646281746977
61,1,0.3671612547178428,-4.4743967353750565e-05,0.08084623622444004
61,2,0.3671612547178428,-0.00017870000797738604,0.08084342377429055
61,3,0.3671612547178428,-0.0004010422383355611,0.08083262908745753
61,4,0.3671612547178428,-0.0007103998446418198,0.08080604808777749
61,5,0.3671612547178428,-0.001104865534381442,0.0807539366108057
61,6,0.3671612547178428,-0.0015820072954040303,0.08066501139174061
61,7,0.3671612547178428,-0.0021388833900871447,0.0805268268668395
61,8,0.3671612547178428,-0.002772060492126972,0.08032613513028358
61,9,0.3671612547178428,-0.0034776348541366827,0.0800492276497976
61,10,0.3671612547178428,-0.004251256375547202,0.07968225511976158
61,11,0.3671612547178428,-0.005088155422423775,0.07921152189112335
61,12,0.3671612547178428,-0.005983172233845234,0.07862375233137572
61,13,0.3671612547178428,-0.006930788733545872,0.07790632762102605
61,14,0.3671612547178428,-0.007925162550690574,0.07704749259470661
61,15,0.3671612547178428,-0.008960163040033796,0.07603653315346037
61,16,0.3671612547178428,-0.010029409079386147,0.07486392546553283
61,17,0.3671612547178428,-0.011126308411354629,0.07352145864131873
61,18,0.3671612547178428,-0.012244098286801619,0.07200233284492834
61,19,0.3671612547178428,-0.013375887159442131,0.07030123493204339
61,20,0.3671612547178428,-0.014514697174518346,0.06841439372501197
61,21,0.3671612547178428,-0.015653507189594563,0.06633961699204259
61,22,0.3671612547178428,-0.016785296062235073,0.06407631212341193
61,23,0.3671612547178428,-0.017903085937682063,0.06162549242448558
61,24,0.3671612547178428,-0.01899998526965055,0.058989770900759304
61,25,0.3671612547178428,-0.020069231309002896,0.05617334342203598
61,26,0.3671612547178428,-0.02110423179834612,0.05318196325468698
61,27,0.3671612547178428,-0.022098605615490822,0.05002290918984477
61,28,0.3671612547178428,-0.02304622211519146,0.046704949946402605
61,29,0.3671612547178428,-0.023941238926612915,0.0432383083200834
61,30,0.3671612547178428,-0.024778137973489493,0.03963462991866122
61,31,0.3671612547178428,-0.02555175949490001,0.03590696371784838
61,32,0.3671612547178428,-0.026257333856909724,0.03206976599708612
61,33,0.3671612547178428,-0.026890510958949548,0.02813894740745541
61,34,0.3671612547178428,-0.027447387053632664,0.024131999459311586
61,35,0.3671612547178428,-0.027924528814655254,0.02006827293581112
61,36,0.3671612547178428,-0.028318994504394877,0.015969569059125898
61,37,0.3671612547178428,-0.028628352110701135,0.011861453649457655
61,38,0.3671612547178428,-0.02885069434105931,0.007776578953585334
61,39,0.3671612547178428,-0.028984650381682946,0.003765738227510632
61,40,0.3671612547178428,-0.029029394349036695,0.0
62,0,0.3802029828000154,-0.0,0.0754523892005946
62,1,0.3802029828000154,-4.108841339405646e-05,0.07545210483243656
62,2,0.3802029828000154,-0.0001641003298443663,0.07544878868960303
62,3,0.3802029828000154,-0.000368277339980403,0.07543654130543989
62,4,0.3802029828000154,-0.0006523606246389292,0.07540717720835649
62,5,0.3802029828000154,-0.0010145987159027477,0.07535076090028549
62,6,0.3802029828000154,-0.0014527582954828283,0.07525603319197682
62,7,0.3802029828000154,-0.0019641379638682148,0.07511079207344364
62,8,0.3802029828000154,-0.0025455848953523166,0.07490224337200808
62,9,0.3802029828000154,-0.0031935142762518076,0.07461732432192617
62,10,0.3802029828000154,-0.0039039314064750587,0.07424299962696196
62,11,0.3802029828000154,-0.004672456328176578,0.07376652892089924
62,12,0.3802029828000154,-0.005494350829653604,0.07317570490020504
62,13,0.3802029828000154,-0.006364547657996875,0.07245906209564407
62,14,0.3802029828000154,-0.007277681760389846,0.07160605695104391
62,15,0.3802029828000154,-0.008228123361443363,0.07060722045560244
62,16,0.3802029828000154,-0.009210012672633026,0.06945428498993592
62,17,0.3802029828000154,-0.010217296019844021,0.06814028730054131
62,18,0.3802029828000154,-0.011243763166285094,0.06665964963940917
62,19,0.3802029828000154,-0.012283085600663466,0.06500824113015347
62,20,0.3802029828000154,-0.013328855554561418,0.06318342138474896
62,21,0.3802029828000154,-0.01437462550845937,0.06118406832838333
62,22,0.3802029828000154,-0.015413947942837744,0.059010592122903514
62,23,0.3802029828000154,-0.016440415089278813,0.056664937038028995
62,24,0.3802029828000154,-0.017447698436489814,0.054150573129901784
62,25,0.3802029828000154,-0.018429587747679475,0.051472479678575565
62,26,0.3802029828000154,-0.019380029348732994,0.04863712255008701
62,27,0.3802029828000154,-0.020293163451125962,0.045652428046368425
62,28,0.3802029828000154,-0.02116336027946923,0.042527756489132575
62,29,0.3802029828000154,-0.021985254780946258,0.03927387992926381
62,30,0.3802029828000154,-0.02275377970264778,0.03590297030437699
62,31,0.3802029828000154,-0.023464196832871032,0.0324286077006984
62,32,0.3802029828000154,-0.024112126213770523,0.02886582435009004
62,33,0.3802029828000154,-0.024693573145254624,0.02523121125505889
62,34,0.3802029828000154,-0.02520495281364001,0.021543136974860353
62,35,0.3802029828000154,-0.02564311239322009,0.017822177512678956
62,36,0.3802029828000154,-0.02600535048448391,0.014091976243793623
62,37,0.3802029828000154,-0.026289433769142438,0.010381090111593787
62,38,0.3802029828000154,-0.026493610779278472,0.006727553836269728
62,39,0.3802029828000154,-0.026616622695728787,0.0031938123822653573
62,40,0.3802029828000154,-0.02665771110912284,0.0
63,0,0.39265846544037236,-0.0,0.07003824194930217
63,1,0.39265846544037236,-3.748739897651639e-05,0.07003789368240869
63,2,0.39265846544037236,-0.0001497184736255491,0.07003406273548603
63,3,0.39265846544037236,-0.0003360012820512699,0.07002041392420244
63,4,0.39265846544037236,-0.0005951873287944117,0.06998849442436918
63,5,0.39265846544037236,-0.0009256786456886974,0.06992831294265199
63,6,0.39265846544037236,-0.0013254376438659584,0.0698287741822387
63,7,0.39265846544037236,-0.0017919996761690765,0.06967805163213318
63,8,0.39265846544037236,-0.002322488232521284,0.06946392053009065
63,9,0.39265846544037236,-0.0029136326745673223,0.06917405784766395
63,10,0.39265846544037236,-0.003561788400246503,0.06879631147209211
63,11,0.39265846544037236,-0.004262959313976365,0.06831893943169534
63,12,0.39265846544037236,-0.005012822463910774,0.06773081989628195
63,13,0.39265846544037236,-0.005806754694375582,0.06702163297606202
63,14,0.39265846544037236,-0.006639861149160718,0.06618201570781164
63,15,0.39265846544037236,-0.007507005449936424,0.06520369192060298
63,16,0.39265846544037236,-0.008402841363733675,0.06407957887271228
63,17,0.39265846544037236,-0.00932184576424824,0.0628038726474938
63,18,0.39265846544037236,-0.010258352683750974,0.06137211430953479
63,19,0.39265846544037236,-0.011206588245662992,0.05978123878037734
63,20,0.39265846544037236,-0.01216070626242478,0.05802960832295963
63,21,0.39265846544037236,-0.01311482427918657,0.056117032451006424
63,22,0.39265846544037236,-0.014063059841098586,0.054044776026939745
63,23,0.39265846544037236,-0.014999566760601322,0.051815557301742296
63,24,0.39265846544037236,-0.015918571161115887,0.04943353770692431
63,25,0.39265846544037236,-0.016814407074913138,0.046904305363313276
63,26,0.39265846544037236,-0.017681551375688845,0.044234854568761035
63,27,0.39265846544037236,-0.01851465783047398,0.04143356403827617
63,28,0.39265846544037236,-0.01930859006093879,0.03851017751500719
63,29,0.39265846544037236,-0.020058453210873194,0.03547579175807597
63,30,0.39265846544037236,-0.020759624124603058,0.0323428592246541
63,31,0.39265846544037236,-0.02140777985028224,0.029125216724704386
63,32,0.39265846544037236,-0.02199892429232828,0.0258381583920307
63,33,0.39265846544037236,-0.022529412848680486,0.022498584583376342
63,34,0.39265846544037236,-0.022995974880983604,0.019125284900073414
63,35,0.39265846544037236,-0.023395733879160868,0.015739471333968053
63,36,0.39265846544037236,-0.023726225196055155,0.01236581739043766
63,37,0.39265846544037236,-0.023985411242798294,0.009034650288659218
63,38,0.39265846544037236,-0.024171694051224015,0.005787298845704548
63,39,0.39265846544037236,-0.02428392512587305,0.002693366282852399
63,40,0.39265846544037236,-0.024321412524849564,0.0
64,0,0.40450849718747367,-0.0,0.06463148804574749
64,1,0.40450849718747367,-3.396083353638808e-05,0.0646310724670062
64,2,0.40450849718747367,-0.00013563395431367633,0.06462674206679106
64,3,0.40450849718747367,-0.0003043925137325316,0.06461181910077379
64,4,0.40450849718747367,-0.0005391960591562185,0.0645777137518924
64,5,0.40450849718747367,-0.0008385969486470985,0.06451452036100082
64,6,0.40450849718747367,-0.0012007492761605617,0.0644114442260763
64,7,0.40450849718747367,-0.0016234202521696187,0.06425715612238461
64,8,0.40450849718747367,-0.002104003969554812,0.06404010115926681
64,9,0.40450849718747367,-0.0026395374698881583,0.06374877153411992
64,10,0.40450849718747367,-0.0032267190110571416,0.06337194724796259
64,11,0.40450849718747367,-0.003861928423602781,0.06289890701874302
64,12,0.40450849718747367,-0.004541249430268166,0.062319611129526505
64,13,0.40450849718747367,-0.005260493791150048,0.06162485792352263
64,14,0.40450849718747367,-0.006015227125590571,0.06080641576251474
64,15,0.40450849718747367,-0.006800796251608606,0.05985713236248385
64,16,0.40450849718747367,-0.00761235787431401,0.058771023464537275
64,17,0.40450849718747367,-0.008444908446431178,0.05754334278655834
64,18,0.40450849718747367,-0.00929331501683185,0.056170635144804595
64,19,0.40450849718747367,-0.010152346876885694,0.05465077455454257
64,20,0.40450849718747367,-0.011016707809518394,0.05298298903496754
64,21,0.40450849718747367,-0.011881068742151096,0.051167873775246626
64,22,0.40450849718747367,-0.012740100602204938,0.04920739428377007
64,23,0.40450849718747367,-0.013588507172605612,0.047104881160593394
64,24,0.40450849718747367,-0.014421057744722781,0.04486501822633758
64,25,0.40450849718747367,-0.015232619367428183,0.04249382594070561
64,26,0.40450849718747367,-0.01601818849344622,0.039998642397658456
64,27,0.40450849718747367,-0.01677292182788674,0.0373881047688219
64,28,0.40450849718747367,-0.017492166188768622,0.0346721350113502
64,29,0.40450849718747367,-0.01817148719543401,0.03186193518817928
64,30,0.40450849718747367,-0.018806696607979647,0.028970000280390203
64,31,0.40450849718747367,-0.01939387814914863,0.026010160688118594
64,32,0.40450849718747367,-0.01992941164948198,0.022997674287147545
64,33,0.40450849718747367,-0.020409995366867172,0.019949402266946466
64,34,0.40450849718747367,-0.020832666342876227,0.016884131652449803
64,35,0.40450849718747367,-0.021194818670389692,0.013823169560113306
64,36,0.40450849718747367,-0.021494219559880574,0.010791484009550913
64,37,0.40450849718747367,-0.02172902310530426,0.007820083172351234
64,38,0.40450849718747367,-0.021897781664723115,0.004951761393211513
64,39,0.40450849718747367,-0.021999454785500406,0.002259450580936233
64,40,0.40450849718747367,-0.02203341561903679,0.0
65,0,0.4157348061512727,-0.0,0.05925840154220044
65,1,0.4157348061512727,-3.052728744092666e-05,0.05925791902302121
65,2,0.4157348061512727,-0.0001219209388852792,0.05925313503547208
65,3,0.4157348061512727,-0.0002736174820804322,0.05923714455407184
65,4,0.4157348061512727,-0.00048468165739336575,0.0592013611637164
65,5,0.4157348061512727,-0.0007538121839973159,0.05913610571065251
65,6,0.4157348061512727,-0.0010793497827007875,0.05903101214691675
65,7,0.4157348061512727,-0.0014592874059555377,0.058875356012864116
65,8,0.4157348061512727,-0.001891282611972121,0.0586583348778864
65,9,0.4157348061512727,-0.002372672006652461,0.0583693119355184
65,10,0.4157348061512727,-0.002900487664300135,0.057998028001204176
65,11,0.4157348061512727,-0.0034714754258692304,0.05753478501683386
65,12,0.4157348061512727,-0.004082114961936974,0.05697060340182053
65,13,0.4157348061512727,-0.0047286414767052564,0.05629735533940006
65,14,0.4157348061512727,-0.00540706891921865,0.055507876006709936
65,15,0.4157348061512727,-0.006113214558694042,0.05459605471182245
65,16,0.4157348061512727,-0.006842724772446813,0.053556907842443546
65,17,0.4157348061512727,-0.007591101887422413,0.05238663545045978
65,18,0.4157348061512727,-0.008353731909846377,0.05108266320121837
65,19,0.4157348061512727,-0.009125912972030241,0.04964367131944953
65,20,0.4157348061512727,-0.009902884320949382,0.048069612079418046
65,21,0.4157348061512727,-0.010679855669868525,0.04636171732937954
65,22,0.4157348061512727,-0.01145203673205239,0.044522497524112734
65,23,0.4157348061512727,-0.012214666754476352,0.0425557337805068
65,24,0.4157348061512727,-0.012963043869451955,0.04046646459105377
65,25,0.4157348061512727,-0.013692554083204724,0.03826096905931873
65,26,0.4157348061512727,-0.014398699722680116,0.03594674890796783
65,27,0.4157348061512727,-0.01507712716519351,0.033532512132163864
65,28,0.4157348061512727,-0.015723653679961792,0.031028162162023604
65,29,0.4157348061512727,-0.016334293216029534,0.028444797990262262
65,30,0.4157348061512727,-0.016905280977598632,0.025794733338322624
65,31,0.4157348061512727,-0.017433096635246306,0.02309154737864869
65,32,0.4157348061512727,-0.017914486029926648,0.020350187402823485
65,33,0.4157348061512727,-0.018346481235943228,0.017587158517205846
65,34,0.4157348061512727,-0.01872641885919798,0.014820864701201558
65,35,0.4157348061512727,-0.01905195645790145,0.01207222875228646
65,36,0.4157348061512727,-0.019321086984505402,0.009365870343049932
65,37,0.4157348061512727,-0.019532151159818337,0.006732541933213136
65,38,0.4157348061512727,-0.01968384770301349,0.00421496229194408
65,39,0.4157348061512727,-0.019775241354457844,0.0018862563132187049
65,40,0.4157348061512727,-0.019805768641898768,0.0
66,0,0.4263200821770461,-0.0,0.053944086563931924
66,1,0.4263200821770461,-2.7204008123243817e-05,0.05394354208090785
66,2,0.4263200821770461,-0.00010864831073664397,0.053938382296307465
66,3,0.4263200821770461,-0.00024383077663161186,0.05392160661258422
66,4,0.4263200821770461,-0.0004319179609531714,0.053884775540258785
66,5,0.4263200821770461,-0.0006717502436646452,0.053818570673921505
66,6,0.4263200821770461,-0.0009618489789907901,0.053713169482122756
66,7,0.4263200821770461,-0.001300425611760702,0.05355854255463509
66,8,0.4263200821770461,-0.0016853927044451998,0.05334470332369077
66,9,0.4263200821770461,-0.0021143768069033344,0.053061922084004065
66,10,0.4263200821770461,-0.00258473308949176,0.05270091010942714
66,11,0.4263200821770461,-0.003093561649318986,0.05225297738941556
66,12,0.4263200821770461,-0.00363772538911101,0.05171016659601769
66,13,0.4263200821770461,-0.004213869358459208,0.051065365501643166
66,14,0.4263200821770461,-0.004818441438205237,0.05031239987136427
66,15,0.4263200821770461,-0.005447714240436848,0.04944610872000699
66,16,0.4263200821770461,-0.00609780808907384,0.04846240370554861
66,17,0.4263200821770461,-0.006764714939361223,0.047358314313836074
66,18,0.4263200821770461,-0.007444323088797947,0.046132020377815254
66,19,0.4263200821770461,-0.008132442527150091,0.04478287337537506
66,20,0.4263200821770461,-0.008824830769257278,0.04331140787333173
66,21,0.4263200821770461,-0.009517219011364467,0.04171934444137304
66,22,0.4263200821770461,-0.01020533844971661,0.04000958536037911
66,23,0.4263200821770461,-0.010884946599153334,0.03818620450853379
66,24,0.4263200821770461,-0.01155185344944072,0.036254432945585544
66,25,0.4263200821770461,-0.01220194729807771,0.03422064196000463
66,26,0.4263200821770461,-0.01283122010030932,0.03209232574252221
66,27,0.4263200821770461,-0.013435792180055351,0.029878086479879707
66,28,0.4263200821770461,-0.014011936149403548,0.027587625655635602
66,29,0.4263200821770461,-0.014556099889195573,0.025231746929972845
66,30,0.4263200821770461,-0.015064928449022798,0.0228223785637268
66,31,0.4263200821770461,-0.015535284731611225,0.020372627740671483
66,32,0.4263200821770461,-0.01596426883406936,0.017896886893326882
66,33,0.4263200821770461,-0.016349235926753858,0.015411026563944856
66,34,0.4263200821770461,-0.016687812559523767,0.01293273797414586
66,35,0.4263200821770461,-0.016977911294849914,0.01048215014666267
66,36,0.4263200821770461,-0.017217743577561388,0.008082993932149063
66,37,0.4263200821770461,-0.01740583076188295,0.0057649923889983275
66,38,0.4263200821770461,-0.017541013227777916,0.0035695432056672438
66,39,0.4263200821770461,-0.017622457530391315,0.0015675091991044295
66,40,0.4263200821770461,-0.01764966153851456,0.0
67,0,0.4362480035363985,-0.0,0.04871255560159786
67,1,0.4362480035363985,-2.4006970817664272e-05,0.048711959110104286
67,2,0.4362480035363985,-9.587987231243758e-05,0.04870653140244096
67,3,0.4362480035363985,-0.00021517558414644127,0.04868931733431513
67,4,0.4362480035363985,-0.00038115860858636716,0.048652164148425305
67,5,0.4362480035363985,-0.0005928056050915871,0.048586236605651166
67,6,0.4362480035363985,-0.0008488116995488782,0.04848235404526794
67,7,0.4362480035363985,-0.0011475985292552465,0.04833125364642219
67,8,0.4362480035363985,-0.0014873239740488496,0.04812380887625287
67,9,0.4362480035363985,-0.00186589351359236,0.04785121473726987
67,10,0.4362480035363985,-0.0022809731407873453,0.047505145646208634
67,11,0.4362480035363985,-0.002730003751704167,0.04707788953352465
67,12,0.4362480035363985,-0.0032102169233086918,0.046562460793885645
67,13,0.4362480035363985,-0.003718651981710894,0.04595269426162589
67,14,0.4362480035363985,-0.00425217425570391,0.045243322128332084
67,15,0.4362480035363985,-0.004807494403054415,0.04443003554113863
67,16,0.4362480035363985,-0.005381188690391305,0.043509532473490535
67,17,0.4362480035363985,-0.0059697201016604366,0.042479553330708165
67,18,0.4362480035363985,-0.006569460145004785,0.04133890563977765
67,19,0.4362480035363985,-0.007176711223623329,0.04008747908084294
67,20,0.4362480035363985,-0.00778772943268491,0.03872625205335525
67,21,0.4362480035363985,-0.00839874764174649,0.03725729094032332
67,22,0.4362480035363985,-0.009005998720365034,0.035683743248782034
67,23,0.4362480035363985,-0.009605738763709383,0.03400982587571341
67,24,0.4362480035363985,-0.010194270174978516,0.03224080989411814
67,25,0.4362480035363985,-0.010767964462315404,0.03038300350150594
67,26,0.4362480035363985,-0.011323284609665911,0.02844373516738365
67,27,0.4362480035363985,-0.011856806883658927,0.026431339631128026
67,28,0.4362480035363985,-0.012365241942061128,0.024355150362067993
67,29,0.4362480035363985,-0.012845455113665652,0.022225503618378353
67,30,0.4362480035363985,-0.013294485724582476,0.020053761726496814
67,31,0.4362480035363985,-0.01370956535177746,0.01785236739601821
67,32,0.4362480035363985,-0.014088134891320972,0.015634948271323734
67,33,0.4362480035363985,-0.014427860336114574,0.013416504632782093
67,34,0.4362480035363985,-0.014726647165820943,0.011213740308175102
67,35,0.4362480035363985,-0.014982653260278235,0.009045655129362258
67,36,0.4362480035363985,-0.015194300256783455,0.006934656164402619
67,37,0.4362480035363985,-0.01536028328122338,0.0049088266533479545
67,38,0.4362480035363985,-0.015479578993057384,0.0030072843466967887
67,39,0.4362480035363985,-0.015551451894552157,0.0012968076461021332
67,40,0.4362480035363985,-0.015575458865369821,0.0
68,0,0.4455032620941839,-0.0,0.04358686804226403
68,1,0.4455032620941839,-2.0950962715319733e-05,0.04358623426513467
68,2,0.4455032620941839,-8.367468120923628e-05,0.043580671361853035
68,3,0.4455032620941839,-0.00018778444289948312,0.0435634122061851
68,4,0.4455032620941839,-0.00033263837648522945,0.04352672067519922
68,5,0.4455032620941839,-0.0005173434092970988,0.04346235128156238
68,6,0.4455032620941839,-0.0007407607733871497,0.043361845088269596
68,7,0.4455032620941839,-0.001001513026411955,0.04321675834829508
68,8,0.4455032620941839,-0.0012979925440226938,0.04301885051831254
68,9,0.4455032620941839,-0.0016283714314038516,0.04276024242467612
68,10,0.4455032620941839,-0.0019906127928525945,0.042433550072920906
68,11,0.4455032620941839,-0.0023824832899181163,0.042031997504555905
68,12,0.4455032620941839,-0.0028015669106758435,0.04154951117816943
68,13,0.4455032620941839,-0.003245279865244359,0.040980797885730245
68,14,0.4455032620941839,-0.003710886515709218,0.04032140793993041
68,15,0.4455032620941839,-0.004195516242240383,0.0395677851760358
68,16,0.4455032620941839,-0.004696181141418051,0.03871730515935875
68,17,0.4455032620941839,-0.005209794447650818,0.03776830286247537
68,18,0.4455032620941839,-0.005733189564112003,0.036720090971863927
68,19,0.4455032620941839,-0.006263139585862086,0.035572969903818204
68,20,0.4455032620941839,-0.006796377194790713,0.03432823055848566
68,21,0.4455032620941839,-0.00732961480371934,0.032988150824298616
68,22,0.4455032620941839,-0.007859564825469423,0.03155598687037901
68,23,0.4455032620941839,-0.008382959941930609,0.030035960342385436
68,24,0.4455032620941839,-0.008896573248163377,0.02843324272395636
68,25,0.4455032620941839,-0.009397238147341044,0.02675393836698455
68,26,0.4455032620941839,-0.00988186787387221,0.025005068070871186
68,27,0.4455032620941839,-0.01034747452433707,0.023194555672221378
68,28,0.4455032620941839,-0.010791187478905583,0.021331221008401645
68,29,0.4455032620941839,-0.01121027109966331,0.019424784043863684
68,30,0.4455032620941839,-0.011602141596728833,0.017485887263824364
68,31,0.4455032620941839,-0.011964382958177576,0.015526147336901766
68,32,0.4455032620941839,-0.012294761845558734,0.013558253896229536
68,33,0.4455032620941839,-0.012591241363169473,0.011596145969960892
68,34,0.4455032620941839,-0.012851993616194277,0.009655321635164554
68,35,0.4455032620941839,-0.013075410980284329,0.007753390069950784
68,36,0.4455032620941839,-0.0132601160130962,0.0059111025070906886
68,37,0.4455032620941839,-0.013404969946681946,0.004154447098698479
68,38,0.4455032620941839,-0.013509079708372193,0.0025195670381938278
68,39,0.4455032620941839,-0.013571803426866109,0.0010678943045564992
68,40,0.4455032620941839,-0.013592754389581428,0.0
69,0,0.4540715869125407,-0.0,0.03858933664031308
69,1,0.4540715869125407,-1.804969985140366e-05,0.03858868423046623
69,2,0.4540715869125407,-7.208751700389591e-05,0.03858313548873676
69,3,0.4540715869125407,-0.00016178029034533524,0.03856624774997741
69,4,0.4540715869125407,-0.00028657503410219656,0.038530816422252326
69,5,0.4540715869125407,-0.00044570234718075585,0.03846927381970814
69,6,0.4540715869125407,-0.0006381811567806825,0.03837394330684374
69,7,0.4540715869125407,-0.0008628247670350942,0.03823723433648921
69,8,0.4540715869125407,-0.001118248175385192,0.0380518018637335
69,9,0.4540715869125407,-0.0014028766115815943,0.03781067968626112
69,10,0.4540715869125407,-0.001714955246666591,0.03750739262379853
69,11,0.4540715869125407,-0.0020525600120782066,0.037136050597929064
69,12,0.4540715869125407,-0.0024136094621727013,0.03669142683153159
69,13,0.4540715869125407,-0.0027958776070291175,0.03616902194956903
69,14,0.4540715869125407,-0.0031970076364173576,0.03556511549819641
69,15,0.4540715869125407,-0.003614526450316973,0.03487680621372775
69,16,0.4540715869125407,-0.004045859906401178,0.0341020422294537
69,17,0.4540715869125407,-0.004488348690480284,0.03323964229287974
69,18,0.4540715869125407,-0.004939264712057992,0.032289308975008674
69,19,0.4540715869125407,-0.005395827923916481,0.03125163478748798
69,20,0.4540715869125407,-0.005855223462031971,0.030128102085503244
69,21,0.4540715869125407,-0.0063146190001474615,0.028921077628445684
69,22,0.4540715869125407,-0.006771182212005952,0.027633802702778373
69,23,0.4540715869125407,-0.00722209823358366,0.026270379791466694
69,24,0.4540715869125407,-0.007664587017662767,0.0248357569163274
69,25,0.4540715869125407,-0.00809592047374697,0.023335711006832592
69,26,0.4540715869125407,-0.008513439287646586,0.021776831998884305
69,27,0.4540715869125407,-0.008914569317034826,0.02016650990209007
69,28,0.4540715869125407,-0.009296837461891241,0.01851292789952908
69,29,0.4540715869125407,-0.009657886911985736,0.01682506584359006
69,30,0.4540715869125407,-0.009995491677397352,0.015112720616619805
69,31,0.4540715869125407,-0.01030757031248235,0.013386553359432011
69,32,0.4540715869125407,-0.010592198748678753,0.01165817976759753
69,33,0.4540715869125407,-0.01084762215702885,0.009940331105471054
69,34,0.4540715869125407,-0.01107226576728326,0.008247136144801352
69,35,0.4540715869125407,-0.011264744576883189,0.00659462238380716
69,36,0.4540715869125407,-0.011423871889961749,0.00500164892255369
69,37,0.4540715869125407,-0.01154866663371861,0.003491794279033629
69,38,0.4540715869125407,-0.011638359407060048,0.002097765083518747
